STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,AGE,Age,SEX,Sex,HEALTH_PROF,Health profession,WORKER_STATUS,Worker status,HEALTH_PROF_ACTIVITY_STATUS,Health profession activity status,PRICE_BASE,Price base,TIME_PERIOD,Time period,OBS_VALUE,Observation value,DECIMALS,Decimals,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,OBS_STATUS3,Observation status 3,UNIT_MULT,Unit multiplier,REF_YEAR_PRICE,Price reference year
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,ISL,Iceland,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,1972,,1.59,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,ISL,Iceland,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,1973,,1.62,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,ISL,Iceland,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,1974,,1.73,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,ISL,Iceland,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,1975,,1.84,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,ISL,Iceland,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,1976,,1.85,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,ISL,Iceland,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,1977,,1.91,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,ISL,Iceland,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,1978,,1.96,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,ISL,Iceland,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,1979,,2.03,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,ISL,Iceland,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,1980,,2.14,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,ISL,Iceland,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,1981,,2.21,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,ISL,Iceland,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,1982,,2.27,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,ISL,Iceland,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,1983,,2.3,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,ISL,Iceland,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,1984,,2.4,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,ISL,Iceland,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,1985,,2.59,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,ISL,Iceland,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,1986,,2.6,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,ISL,Iceland,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,1987,,2.7,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,ISL,Iceland,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,1988,,2.7,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,ISL,Iceland,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,1989,,2.83,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,ISL,Iceland,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,1990,,2.85,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,ISL,Iceland,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,1991,,2.85,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,ISL,Iceland,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,1992,,2.95,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,ISL,Iceland,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,1993,,2.95,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,ISL,Iceland,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,1994,,3,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,ISL,Iceland,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,1995,,3.02,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,ISL,Iceland,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,1996,,3.12,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,ISL,Iceland,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,1997,,3.26,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,ISL,Iceland,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,1998,,3.32,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,ISL,Iceland,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,1999,,3.38,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,ISL,Iceland,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,2000,,3.44,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,ISL,Iceland,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,2001,,3.47,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,ISL,Iceland,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,2002,,3.58,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,ISL,Iceland,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,2003,,3.62,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,ISL,Iceland,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,2004,,3.62,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,ISL,Iceland,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,2006,,3.6,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,ISL,Iceland,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,2007,,3.61,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,ISL,Iceland,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,2008,,3.64,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,ISL,Iceland,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,2009,,3.65,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,ISL,Iceland,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,2010,,3.59,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,ISL,Iceland,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,2011,,3.5,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,ISL,Iceland,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,2012,,3.56,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,ISL,Iceland,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,2013,,3.61,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,ISL,Iceland,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,2014,,3.64,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,ISL,Iceland,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,2015,,3.78,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,ISL,Iceland,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,2017,,3.87,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,ISL,Iceland,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,2018,,3.89,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,ISL,Iceland,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,2019,,3.89,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,ISL,Iceland,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,2020,,4.32,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,ISL,Iceland,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,2021,,4.38,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,ISL,Iceland,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,2022,,4.39,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,ISL,Iceland,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,2023,,4.5,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,ISL,Iceland,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,2024,,4.7,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,AUS,Australia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,2012,,3.31,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,AUS,Australia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,2014,,3.45,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,AUS,Australia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,2015,,3.51,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,AUS,Australia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,2016,,3.58,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,AUS,Australia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,2017,,3.68,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,AUS,Australia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,2018,,3.75,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,AUS,Australia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,2019,,3.83,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,AUS,Australia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,2020,,3.91,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,AUS,Australia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,2021,,4.02,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,AUS,Australia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,2022,,4.12,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,AUS,Australia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,2023,,4.2,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,CAN,Canada,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,2000,,2.01,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,CAN,Canada,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,2001,,2.01,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,CAN,Canada,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,2002,,2.02,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,CAN,Canada,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,2003,,2.02,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,CAN,Canada,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,2004,,2.04,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,CAN,Canada,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,2005,,2.07,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,CAN,Canada,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,2006,,2.08,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,CAN,Canada,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,2007,,2.12,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,CAN,Canada,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,2008,,2.17,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,CAN,Canada,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,2009,,2.24,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,CAN,Canada,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,2010,,2.28,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,CAN,Canada,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,2011,,2.35,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,CAN,Canada,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,2012,,2.41,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_PHYS(1.0),Physicians,I,CAN,Canada,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,PHYS,Physicians,_Z,Not applicable,P,Practicing,_Z,Not applicable,2013,,2.46,,,,E,Estimated value,,,,,,,,
